Date,RIC,Price Target - Mean,Recommendation - Mean (1-5),Revenue - Mean
2018-03-24,RAND.AS,60.75,2.52941,24266886130
2018-03-24,SAMPO.HE,,,5528822880
2018-03-24,SASY.PA,,,35150890770
2018-03-24,TUI1n.DE,53.43465,2.07143,19241129230
2018-03-26,BKGH.L,,2.94118,
2018-03-26,EQNR.OL,,2.74194,69515064240
2018-03-26,LGEN.L,,2.71429,
2018-03-26,BKGH.L,4518.9989,2.94118,
2018-03-26,EQNR.OL,187.13753,2.74194,69515064240
2018-03-26,LGEN.L,281.35294,2.71429,
2018-03-26,NSISb.CO,,,1944606710
2018-03-26,OREP.PA,189.41379,,26359334330
2018-03-26,VOWG_p.DE,,2.03333,
2018-03-27,ANTO.L,936.53388,2.77273,5016031150
2018-03-27,ASRNL.AS,36.94706,,4281088170
2018-03-27,BKWB.S,76.66667,,2604762500
2018-03-27,EQNR.OL,187.09911,,
2018-03-27,HLMA.L,,,1049329530
2018-03-27,LGEN.L,282.44444,,
2018-03-27,LHAG.DE,21.28875,,38047199730
2018-03-27,NG.L,869.67844,,15059072080
2018-03-27,RR.L,315.67643,,14819076710
2018-03-27,SASY.PA,79.28531,,35152134270
2018-03-27,SDR.L,,,2177690870
2018-03-27,SSE.L,1468.92857,,30121694630
2018-03-27,TUI1n.DE,52.37682,,
2018-03-27,VOWG_p.DE,193.48148,,239917899650
2018-03-27,ANTO.L,,2.77273,
2018-03-27,ASRNL.AS,,,4281088170
2018-03-27,BKWB.S,76.66667,,
2018-03-27,NG.L,,,15059072080
2018-03-27,RR.L,315.67643,,
2018-03-27,SASY.PA,,,35152134270
2018-03-27,SSE.L,1468.92857,,
2018-03-27,VOWG_p.DE,193.48148,,
2018-03-28,ASRNL.AS,36.94118,,
2018-03-28,HLMA.L,1250.07143,,1049038730
2018-03-28,SAMPO.HE,,2.61905,
2018-03-28,SDR.L,,,2179876130
2018-03-28,SUBC.OL,133.68679,2.69231,3887817270
2018-03-28,ULVR.L,,2.27778,52686185590
2018-03-28,SUBC.OL,133.68679,,3887817270
2018-03-28,ULVR.L,,2.27778,
2018-03-29,DRX.L,339.58333,,
2018-03-29,REP.MC,13.99592,,
2018-03-29,SSE.L,,2.1875,
2018-03-29,DANSKE.CO,277.76191,,
2018-03-29,DRX.L,339.58333,,3758795890
2018-03-29,EDP.LS,2.94913,,
2018-03-29,EQNR.OL,,2.80645,
2018-03-29,EXHO.PA,102.83333,2.83333,20849848130
2018-03-29,HLMA.L,1251.85714,,1048838730
2018-03-29,NSISb.CO,,,1943333670
2018-03-29,RAND.AS,,,24257769000
2018-03-29,REP.MC,13.99592,2.45714,
2018-03-29,RR.L,,,14740362430
2018-03-29,SASY.PA,79.1809,,
2018-03-29,SDR.L,,,2179876130
2018-03-29,SSE.L,,2.1875,30037432440
2018-03-30,ASRNL.AS,,2.52941,4281088170
2018-03-30,ASRNL.AS,36.8125,2.52941,4281088170
2018-03-30,RAND.AS,,2.41177,
2018-03-31,TUI1n.DE,,,19223516360
2018-04-01,TKAG.DE,,,42530348170
2018-04-03,OREP.PA,,2.66667,
2018-04-03,BYG.L,,,110864110
2018-04-03,EQNR.OL,,,69431924960
2018-04-03,EXHO.PA,95.79546,2.92,20654362480
2018-04-03,GALP.LS,,2.66667,
2018-04-03,INDUc.ST,218.5,3.0,
2018-04-03,KYGa.I,,,6547148460
2018-04-03,OREP.PA,190.62069,2.66667,26352796040
2018-04-03,RAND.AS,,,24270414500
2018-04-03,REP.MC,,2.47059,
2018-04-03,SAMPO.HE,9.728,,
2018-04-03,EXHO.PA,,2.92,
2018-04-03,INDUc.ST,,3.0,
2018-04-03,OREP.PA,190.62069,2.66667,
2018-04-04,ANTO.L,928.91483,,5034613000
2018-04-04,DANSKE.CO,,,49371149950
2018-04-04,EQNR.OL,187.75429,,69855743140
2018-04-04,EXHO.PA,94.52273,,20643145090
2018-04-04,OREP.PA,,,26354077670
2018-04-04,RR.L,321.22543,,
2018-04-04,EQNR.OL,,,69855743140
2018-04-04,EXHO.PA,,,20643145090
2018-04-05,DANSKE.CO,,,49346255210
2018-04-05,EDP.LS,2.95646,,
2018-04-05,EQNR.OL,188.09911,,
2018-04-05,EXHO.PA,94.52273,,
2018-04-05,NG.L,865.3532,,
2018-04-05,NSISb.CO,,3.38889,
2018-04-05,OREP.PA,,,26345202670
2018-04-05,SDR.L,625.77897,,2180276130
2018-04-05,SUBC.OL,,2.61539,
2018-04-05,ULVR.L,,,52587352260
2018-04-06,LHAG.DE,,2.5,
2018-04-06,EQNR.OL,188.78877,,
2018-04-06,LHAG.DE,21.26604,2.5,
2018-04-06,REP.MC,14.00243,,
2018-04-06,TKAG.DE,28.37368,,
2018-04-06,AAK.ST,123.33358,,27746500000
2018-04-06,AM.PA,,,4832307550
2018-04-06,ANTO.L,931.6773,,5052145100
2018-04-06,BAWG.VI,,,1197586630
2018-04-06,DANSKE.CO,277.28571,,
2018-04-06,DRX.L,,,3764573670
2018-04-06,EQNR.OL,188.78877,,70206512910
2018-04-06,GALP.LS,16.39864,,
2018-04-06,GFCP.PA,151.18601,,
2018-04-06,LHAG.DE,21.26604,2.5,38044015230
2018-04-06,NG.L,861.56861,,
2018-04-06,OREP.PA,,,26346845040
2018-04-06,REP.MC,14.00243,,48742448290
2018-04-06,RR.L,321.52823,,14843576710
2018-04-06,SASY.PA,79.10398,,35025497910
2018-04-06,SSE.L,,,30039244940
2018-04-06,TKAG.DE,28.37368,,42534737060
2018-04-07,GALP.LS,,,17147651460
2018-04-07,KYGa.I,,,6550266920
2018-04-08,GFCP.PA,,,695539250
2018-04-09,MBGn.DE,,,169814537000
2018-04-09,SASY.PA,79.1809,,
2018-04-09,ANTO.L,927.42164,,5116344950
2018-04-09,EQNR.OL,,,69937649270
2018-04-09,INDUc.ST,210.33333,,
2018-04-09,MBGn.DE,,2.53333,169814537000
2018-04-09,NG.L,858.32468,,15197281210
2018-04-09,REP.MC,,,49008734000
2018-04-09,RR.L,321.93196,,14851287640
2018-04-09,SASY.PA,79.1809,,35120952460
2018-04-09,SDR.L,624.88424,,2170224070
2018-04-09,SSE.L,1454.64286,,30045494940
2018-04-09,TKAG.DE,,,42541691000
2018-04-09,ULVR.L,,,52581852260
2018-04-10,TUI1n.DE,,2.13333,
2018-04-10,RR.L,,,14836145500
2018-04-10,TUI1n.DE,52.55746,2.13333,
2018-04-10,AM.PA,154.62728,,4842144820
2018-04-10,DANSKE.CO,276.19048,,50508901530
2018-04-10,EQNR.OL,,2.87097,
2018-04-10,EXHO.PA,93.65909,,20611405960
2018-04-10,ICAG.L,,,24092287050
2018-04-10,INDUc.ST,208.0,2.33333,
2018-04-10,OREP.PA,,,26401125460
2018-04-10,REP.MC,14.01286,,
2018-04-10,RR.L,320.72078,,14836145500
2018-04-10,SASY.PA,,,35119816090
2018-04-10,SDR.L,624.37003,,2168624070
2018-04-10,TUI1n.DE,52.55746,2.13333,19224973330
2018-04-10,ULVR.L,,,52585045510
2018-04-10,VOWG_p.DE,,,239981630420
2018-04-11,NG.L,,2.22222,
2018-04-11,RAND.AS,,2.4375,
2018-04-11,DRX.L,336.81818,2.63636,
2018-04-11,EQNR.OL,189.65084,,
2018-04-11,NG.L,855.09979,2.22222,
2018-04-11,RAND.AS,60.8,2.4375,
2018-04-11,SSE.L,,,30009556330
2018-04-11,ANTO.L,925.04069,,5111583050
2018-04-11,DANSKE.CO,274.33333,,50457949950
2018-04-11,DRX.L,336.81818,2.63636,3776145380
2018-04-11,EQNR.OL,189.65084,,70264740180
2018-04-11,GALP.LS,,,17248106000
2018-04-11,NG.L,855.09979,2.22222,15300918230
2018-04-11,OREP.PA,190.41379,,
2018-04-11,RAND.AS,60.8,2.4375,24260743000
2018-04-11,REP.MC,13.99983,,
2018-04-11,SAMPO.HE,9.718,,
2018-04-11,SDR.L,623.25003,,2168024070
2018-04-11,SSE.L,1438.46154,2.2,30009556330
2018-04-11,ULVR.L,,,52642472940
2018-04-11,VOWG_p.DE,,2.06667,
2018-04-12,EDP.LS,2.96624,,
2018-04-12,EQNR.OL,,,70269512910
2018-04-12,EXHO.PA,93.11364,,20603976220
2018-04-12,KYGa.I,,,6543259000
2018-04-12,NG.L,,,15290394310
2018-04-12,NSISb.CO,,,1942964360
2018-04-12,OREP.PA,,,26406417130
2018-04-12,SASY.PA,,,35089225180
2018-04-12,SUBC.OL,134.07141,2.57692,3891001500
2018-04-12,TKAG.DE,,2.2381,
2018-04-12,ULVR.L,4987.61719,,52623939110
2018-04-12,VOWG_p.DE,194.59259,,239906688120
2018-04-12,WALLb.ST,36.41667,,
2018-04-12,SUBC.OL,134.07141,2.57692,
2018-04-12,ULVR.L,4987.61719,,
2018-04-12,VOWG_p.DE,,,239906688120
2018-04-13,DANSKE.CO,274.04762,,
2018-04-13,EXHO.PA,,,20610404480
2018-04-13,GALP.LS,16.37591,,
2018-04-13,HLMA.L,1262.4,2.53333,
2018-04-13,REP.MC,,2.45455,
2018-04-13,SASY.PA,79.25782,,
2018-04-13,SSE.L,,2.21429,
2018-04-13,ANTO.L,920.75497,,5114215430
2018-04-13,ASRNL.AS,37.125,,
2018-04-13,BKGH.L,4509.17942,,
2018-04-13,DANSKE.CO,274.04762,,50412581530
2018-04-13,EDP.LS,,,13888574500
2018-04-13,EQNR.OL,190.68532,,70383843640
2018-04-13,EXHO.PA,91.65909,,20610404480
2018-04-13,GALP.LS,16.37591,,17272822360
2018-04-13,HLMA.L,1262.4,2.53333,1048266810
2018-04-13,ICAG.L,,2.0,
2018-04-13,MBGn.DE,,2.48387,
2018-04-13,NSISb.CO,,,1941621230
2018-04-13,OREP.PA,191.86207,,26383611520
2018-04-13,RAND.AS,,,24263303000
2018-04-13,REP.MC,13.98099,2.45455,49145000140
2018-04-13,SASY.PA,79.25782,,35097088820
2018-04-13,SSE.L,1433.33333,2.21429,
2018-04-13,TKAG.DE,,,42582789890
2018-04-13,VOWG_p.DE,194.96296,,
2018-04-14,DRX.L,,,3792491830
2018-04-14,EXHO.PA,91.02381,,
2018-04-15,REP.MC,13.87265,,48742759110
2018-04-16,AAK.ST,124.16691,,27743166670
2018-04-16,ANTO.L,917.89783,,5114691620
2018-04-16,ASRNL.AS,37.625,2.47059,4281088170
2018-04-16,DANSKE.CO,,,50382371000
2018-04-16,EDP.LS,,,14383183920
2018-04-16,EQNR.OL,191.47843,2.90323,70575525460
2018-04-16,INWT.MI,,,375678750
2018-04-16,LHAG.DE,,,38040787960
2018-04-16,OREP.PA,191.93103,,26389611520
2018-04-16,SDR.L,622.15003,,2175649620
2018-04-16,SUBC.OL,,,3898501630
2018-04-16,TKAG.DE,,,42593289890
2018-04-16,VOWG_p.DE,196.07407,,
2018-04-16,AAK.ST,124.16691,,
2018-04-16,ANTO.L,917.89783,,
2018-04-16,ASRNL.AS,,,4281088170
2018-04-16,EQNR.OL,,2.90323,
2018-04-17,AAK.ST,,,27902500000
2018-04-17,AM.PA,158.8,2.27273,4852690270
2018-04-17,ANTO.L,,,5110577570
2018-04-17,ASRNL.AS,37.53125,2.58824,
2018-04-17,DANSKE.CO,,,50329423630
2018-04-17,EDP.LS,,,14131167210
2018-04-17,EQNR.OL,192.23705,,70720696590
2018-04-17,EXHO.PA,89.45238,,20581097300
2018-04-17,GALP.LS,,,17457837170
2018-04-17,HLMA.L,,,1047365000
2018-04-17,INWT.MI,,,376241150
2018-04-17,LGEN.L,282.16667,,
2018-04-17,MBGn.DE,79.03333,2.51613,
2018-04-17,NSISb.CO,,,1941972990
2018-04-17,OREP.PA,192.48276,,26396600200
2018-04-17,REP.MC,13.87534,,48784174580
2018-04-17,SASY.PA,,,35053009590
2018-04-17,ULVR.L,,,52637523530
2018-04-17,VOWG_p.DE,196.7037,,
2018-04-17,AM.PA,158.8,2.27273,
2018-04-17,ASRNL.AS,,2.58824,
2018-04-17,EXHO.PA,89.45238,,
2018-04-17,MBGn.DE,,2.51613,
2018-04-18,ANTO.L,913.75497,,5105119140
2018-04-18,DANSKE.CO,273.19048,2.16667,50298973740
2018-04-18,EDP.LS,2.95158,2.95238,14088422730
2018-04-18,EQNR.OL,193.03015,,70976014770
2018-04-18,GFCP.PA,151.12351,,691289250
2018-04-18,LGEN.L,284.0,,
2018-04-18,OREP.PA,193.17241,,26384120200
2018-04-18,SAMPO.HE,,,5519690750
2018-04-18,SASY.PA,79.14244,,35134827770
2018-04-18,TKAG.DE,,,42614790500
2018-04-18,ANTO.L,913.75497,,
2018-04-18,DANSKE.CO,273.19048,2.16667,
2018-04-18,EDP.LS,,2.95238,
2018-04-18,EQNR.OL,193.03015,,
2018-04-18,SASY.PA,79.14244,,
2018-04-18,DANSKE.CO,,2.16667,
2018-04-19,ANTO.L,,,5102625570
2018-04-19,BKGH.L,4514.08916,,
2018-04-19,DANSKE.CO,,,50272125050
2018-04-19,GFCP.PA,150.93601,,676131000
2018-04-19,ICAG.L,,,24096239430
2018-04-19,INWT.MI,,,375683310
2018-04-19,KYGa.I,89.60417,2.4,6548195850
2018-04-19,MBGn.DE,,,169814328670
2018-04-19,NG.L,852.22756,,15277855850
2018-04-19,RR.L,317.69283,,
2018-04-19,ULVR.L,,,52580315240
2018-04-19,VOWG_p.DE,197.44444,,239971534350
2018-04-19,KYGa.I,,2.4,
2018-04-19,VOWG_p.DE,,,239971534350
2018-04-20,ICAG.L,486.56284,,
2018-04-20,SDR.L,,2.61111,
2018-04-20,ICAG.L,486.56284,,24088605140
2018-04-20,LHAG.DE,21.18494,,38049899770
2018-04-20,MBGn.DE,,,169885412000
2018-04-20,SASY.PA,,,35101183180
2018-04-20,SDR.L,621.7219,2.61111,2175649620
2018-04-20,TKAG.DE,,,42609553830
2018-04-20,ULVR.L,4968.56194,,52287349920
2018-04-20,VOWG_p.DE,199.22222,,
2018-04-22,LGEN.L,,,8994400000
2018-04-22,RR.L,,,14934003080
2018-04-23,SUBC.OL,,2.56,
2018-04-23,AAK.ST,126.33359,,27930000000
2018-04-23,AM.PA,,,4910621440
2018-04-23,DANSKE.CO,,,50272143950
2018-04-23,DRX.L,,,3858726330
2018-04-23,EQNR.OL,,,71064089410
2018-04-23,EXHO.PA,,2.96,
2018-04-23,GALP.LS,16.38905,2.7,17346710670
2018-04-23,REP.MC,13.98975,,48784101790
2018-04-23,SASY.PA,,,35105652960
2018-04-23,SUBC.OL,134.43826,2.56,3901084960
2018-04-23,ULVR.L,4950.98381,,52174657610
2018-04-23,VOWG_p.DE,199.33333,,240126568760
2018-04-23,REP.MC,13.98975,,
2018-04-23,SUBC.OL,134.43826,2.56,
2018-04-23,ULVR.L,4950.98381,,
2018-04-24,EQNR.OL,,2.93333,
2018-04-24,GALP.LS,,2.73684,
2018-04-24,MBGn.DE,78.93333,,
2018-04-24,OREP.PA,193.27586,,
2018-04-24,SAMPO.HE,,2.65,
2018-04-24,AAK.ST,125.11136,,27798333330
2018-04-24,ANTO.L,,,5060256850
2018-04-24,DANSKE.CO,272.71429,,50221723850
2018-04-24,EQNR.OL,194.2098,2.93333,71508919410
2018-04-24,GALP.LS,16.2085,2.73684,17291878830
2018-04-24,MBGn.DE,78.93333,,169909571330
2018-04-24,OREP.PA,193.27586,,26386480200
2018-04-24,RAND.AS,,,24276321200
2018-04-24,REP.MC,,,48598279630
2018-04-24,SAMPO.HE,9.66421,2.65,5688531000
2018-04-24,SASY.PA,,,35082251230
2018-04-24,SUBC.OL,,,3899001630
2018-04-24,ULVR.L,,,52155811460
2018-04-24,VOWG_p.DE,200.25926,,240379308760
2018-04-24,WALLb.ST,36.83334,,1870800000
2018-04-25,AM.PA,162.66364,2.18182,4902859300
2018-04-25,ANTO.L,914.23116,,5076325850
2018-04-25,EQNR.OL,194.38837,,72274510320
2018-04-25,INWT.MI,6.31947,,
2018-04-25,KYGa.I,89.6875,,6547763770
2018-04-25,MBGn.DE,,,169923363000
2018-04-25,NSISb.CO,304.82353,,1935860260
2018-04-25,RAND.AS,60.4,,24224587870
2018-04-25,SUBC.OL,,,3900668290
2018-04-25,ULVR.L,,,52031233230
2018-04-25,VOWG_p.DE,201.74074,2.0,240346188760
2018-04-25,WALLb.ST,38.41667,,1898200000
2018-04-25,AM.PA,,2.18182,
2018-04-25,RAND.AS,60.4,,
2018-04-25,VOWG_p.DE,,2.0,
2018-04-26,AAK.ST,,,27718000000
2018-04-26,DRX.L,342.27273,,3845668000
2018-04-26,NSISb.CO,304.82353,,
2018-04-26,DRX.L,,,3845668000
2018-04-26,AAK.ST,126.22247,,27718000000
2018-04-26,ANTO.L,912.3264,,5064734650
2018-04-26,DANSKE.CO,272.72727,,48882823850
2018-04-26,DRX.L,342.27273,2.45455,3845668000
2018-04-26,EQNR.OL,198.99551,,74585079500
2018-04-26,EXHO.PA,,,20586430780
2018-04-26,GALP.LS,16.2235,,17441083500
2018-04-26,LHAG.DE,21.30173,,37958412680
2018-04-26,NSISb.CO,304.82353,,1931506470
2018-04-26,RAND.AS,,,24216738600
2018-04-26,REP.MC,,,49487008000
2018-04-26,RR.L,317.55929,,
2018-04-26,SDR.L,622.38065,,2175562690
2018-04-26,SUBC.OL,133.63826,,3901750290
2018-04-26,TKAG.DE,,2.25,
2018-04-26,ULVR.L,5003.5494,,
2018-04-26,VOWG_p.DE,201.66667,,240341964560
2018-04-27,ANTO.L,911.61212,,5057619650
2018-04-27,DRX.L,,2.54546,
2018-04-27,EDP.LS,2.96624,,14498042730
2018-04-27,EXHO.PA,89.5,,20584996000
2018-04-27,GALP.LS,16.21762,2.7,17529333500
2018-04-27,LHAG.DE,21.20116,2.45833,37511765770
2018-04-27,MBGn.DE,,,169810071330
2018-04-27,NG.L,852.80201,,15253884850
2018-04-27,RAND.AS,61.71429,,
2018-04-27,RR.L,303.24515,,
2018-04-27,SASY.PA,78.95013,,35121342140
2018-04-27,SDR.L,618.07753,,2175255000
2018-04-27,SUBC.OL,134.31241,2.4,3881120650
2018-04-27,TUI1n.DE,,,19224473330
2018-04-27,VOWG_p.DE,201.66667,,240449068560
2018-04-27,ANTO.L,,,5057619650
2018-04-27,EDP.LS,,,14498042730
2018-04-27,GALP.LS,,2.7,
2018-04-27,NG.L,852.80201,,
2018-04-27,SDR.L,,,2175255000
2018-04-27,SUBC.OL,134.31241,2.4,
2018-04-27,SUBC.OL,,2.4,
2018-04-28,VOWG_p.DE,,,241422291910
2018-04-29,LHAG.DE,21.16872,,
2018-04-29,VOWG_p.DE,201.92593,,
2018-04-30,DANSKE.CO,271.45455,,
2018-04-30,GALP.LS,16.28429,,
2018-04-30,LHAG.DE,,2.5,
2018-04-30,NSISb.CO,,3.33333,
2018-04-30,RAND.AS,61.92857,,
2018-04-30,TKAG.DE,28.34737,,
2018-04-30,ANTO.L,911.37402,,
2018-04-30,DANSKE.CO,271.45455,,48586656950
2018-04-30,GALP.LS,16.28429,,17140909920
2018-04-30,GBLB.BR,,,5125961000
2018-04-30,LHAG.DE,,2.5,37398135570
2018-04-30,MBGn.DE,78.66667,,169909339480
2018-04-30,NG.L,,,15244895390
2018-04-30,NSISb.CO,,3.33333,1931103420
2018-04-30,RAND.AS,61.92857,,24246005270
2018-04-30,RR.L,302.76269,,
2018-04-30,SASY.PA,78.25782,,35075976680
2018-04-30,SUBC.OL,,,3880659120
2018-04-30,TKAG.DE,28.34737,,42596553830
2018-04-30,TUI1n.DE,,,19212283080
2018-05-01,DANSKE.CO,,,48547686850
2018-05-01,LGEN.L,284.94444,,
2018-05-01,OREP.PA,,2.7,
2018-05-01,PLUSP.L,1648.5,,565950000
2018-05-01,RAND.AS,,,24240544600
2018-05-01,REP.MC,13.98976,,
2018-05-01,SDR.L,617.86503,,
2018-05-02,AM.PA,164.48182,,4901508460
2018-05-02,DANSKE.CO,,,48488236850
2018-05-02,EDP.LS,2.96135,,
2018-05-02,EQNR.OL,199.88837,,74836804730
2018-05-02,LHAG.DE,20.87676,,37092255140
2018-05-02,MBGn.DE,78.53333,,170127213480
2018-05-02,NSISb.CO,,,1928963340
2018-05-02,OREP.PA,,,26383561600
2018-05-02,SAMPO.HE,9.63579,,5671245290
2018-05-02,SASY.PA,77.75782,2.51852,35102208460
2018-05-02,TUI1n.DE,53.50326,,19212852540
2018-05-02,ULVR.L,,,51945387180
2018-05-02,VOWG_p.DE,202.2963,,241256461000
2018-05-02,AM.PA,,,4901508460
2018-05-02,SAMPO.HE,9.63579,,
2018-05-02,SASY.PA,77.75782,2.51852,
2018-05-03,MBGn.DE,,,170127097480
2018-05-03,DANSKE.CO,271.04546,,48410686850
2018-05-03,DRX.L,336.5,,
2018-05-03,INWT.MI,,,375739000
2018-05-03,KYGa.I,90.25,,6542040690
2018-05-03,LHAG.DE,20.84432,,37099302760
2018-05-03,MBGn.DE,78.43333,,170127097480
2018-05-03,NSISb.CO,,,1929280370
2018-05-03,RR.L,,,14926836420
2018-05-03,SAMPO.HE,,,5654682430
2018-05-03,TKAG.DE,,,42631265780
2018-05-03,TUI1n.DE,54.04573,,19213314080
2018-05-04,EQNR.OL,200.17408,,
2018-05-04,GAW.L,2450,,200200000
2018-05-04,GBLB.BR,95.42857,,
2018-05-04,RR.L,302.15711,,
2018-05-04,SAMPO.HE,,2.6,
2018-05-04,ASRNL.AS,37.90625,,
2018-05-04,EQNR.OL,200.17408,,75032049680
2018-05-04,GALP.LS,,,17103042420
2018-05-04,GAW.L,2450,,216600000
2018-05-04,GBLB.BR,95.42857,2.5,
2018-05-04,ICAG.L,,,24082803240
2018-05-04,KYGa.I,90.66667,,6550241390
2018-05-04,LGEN.L,285.44444,,
2018-05-04,REP.MC,14.01934,,49486630050
2018-05-04,RR.L,302.15711,,14961925920
2018-05-04,SAMPO.HE,9.59368,2.6,
2018-05-04,SASY.PA,,,35110883000
2018-05-04,SUBC.OL,,,3874659120
2018-05-04,GAW.L,,,200200000
2018-05-05,MBGn.DE,78.37931,,
2018-05-07,REP.MC,14.0145,,50413469530
2018-05-07,TUI1n.DE,54.58821,,19215314080
2018-05-07,TUI1n.DE,54.58821,,
2018-05-08,EXHO.PA,88.83333,,20541855390
2018-05-08,GBLB.BR,,2.375,
2018-05-08,ICAG.L,487.46151,,24101059670
2018-05-08,INWT.MI,6.34579,,375614790
2018-05-08,KYGa.I,91.16667,,6553989390
2018-05-08,MBGn.DE,78.24138,,170055097480
2018-05-08,NG.L,846.84867,,
2018-05-08,REP.MC,14.05482,,50942267630
2018-05-08,SAMPO.HE,9.534,,
2018-05-08,SASY.PA,,,35084378000
2018-05-08,TKAG.DE,28.24211,,
2018-05-08,KYGa.I,91.16667,,
2018-05-08,MBGn.DE,78.24138,,
2018-05-08,REP.MC,,,50942267630
2018-05-09,AM.PA,167.93637,,
2018-05-09,ASRNL.AS,38.00625,,
2018-05-09,DANSKE.CO,270.86364,,48351143700
2018-05-09,EQNR.OL,,,75062413320
2018-05-09,GALP.LS,16.43,,17116459080
2018-05-09,MBGn.DE,,,170149641840
