Date,RIC,Currency,Price to Earning
2026-02-20,SKAb.ST,SEK,18.534806478949
2026-02-20,SOPR.PA,EUR,8.57357120693689
2026-02-20,SPX.L,GBp,35.8897894799049
2026-02-20,SUN.S,CHF,22.3871656899839
2026-02-20,TE.PA,EUR,15.3536714114092
2026-02-20,TECN.S,CHF,27.7939578878204
2026-02-20,TSCO.L,GBp,21.8202673490096
2026-02-20,UU.L,GBp,22.8290291278664
2026-02-20,WEIR.L,GBp,29.0440098823332
2026-02-23,ABBN.S,CHF,36.1856789085327
2026-02-23,ABNd.AS,EUR,11.8738855568163
2026-02-23,ABVX.PA,EUR,
2026-02-23,AD.AS,EUR,18.1814976264881
2026-02-23,ADML.L,GBp,10.5355705898131
2026-02-23,ADP.PA,EUR,31.2740283174935
2026-02-23,ALEP.WA,PLN,25.1939023518479
2026-02-23,ALKb.CO,DKK,39.5043061917256
2026-02-23,ANA.MC,EUR,12.8465643784337
2026-02-23,BC8G.DE,EUR,19.0364690042733
2026-02-23,BEIG.DE,EUR,27.3134048515499
2026-02-23,BNRGn.DE,EUR,18.4274122450673
2026-02-23,BZU.MI,EUR,9.80006037572896
2026-02-23,CABK.MC,EUR,13.1602635653332
2026-02-23,CARLb.CO,DKK,22.2440213631581
2026-02-23,CAST.ST,SEK,60.0586374426916
2026-02-23,CRDA.L,GBp,29.8323988846581
2026-02-23,DBKGn.DE,EUR,12.2293496417907
2026-02-23,DCC.L,GBp,46.9483568075118
2026-02-23,DKSH.S,CHF,20.1109147419099
2026-02-23,DLG.MI,EUR,17.6974759565296
2026-02-23,ERICb.ST,SEK,13.66779333917
2026-02-23,FRAG.DE,EUR,16.6576536392236
2026-02-23,GRLS.MC,EUR,20.1454132556819
2026-02-23,HPOLb.ST,SEK,13.6055265914921
2026-02-23,IBE.MC,EUR,24.1616456697706
2026-02-23,ITX.MC,EUR,29.6423208120675
2026-02-23,LDOF.MI,EUR,31.6230971873006
2026-02-23,LEGD.PA,EUR,32.9993791878064
2026-02-23,LONN.S,CHF,40.2300982337704
2026-02-23,MICCT.AS,EUR,14.1609146951894
2026-02-23,MKS.L,GBp,435.187165775401
2026-02-23,MOBN.S,CHF,14.6924444815179
2026-02-23,MRL.MC,EUR,12.0882468125843
2026-02-23,NESTE.HE,EUR,
2026-02-23,NKT.CO,DKK,25.7027266684986
2026-02-23,PGHN.S,CHF,18.5665123461846
2026-02-23,SABE.MC,EUR,13.9915456409827
2026-02-23,SAVE.ST,SEK,25.2606382415348
2026-02-23,SFSN.S,CHF,20.0929215272597
2026-02-23,SIKA.S,CHF,23.9811656737946
2026-02-23,SKAb.ST,SEK,18.354077054994
2026-02-23,SOPR.PA,EUR,8.39686940959689
2026-02-23,SPX.L,GBp,35.5261184022111
2026-02-23,SUN.S,CHF,21.8880092643433
2026-02-23,TE.PA,EUR,15.2899632312789
2026-02-23,TECN.S,CHF,26.8869759407922
2026-02-23,TSCO.L,GBp,22.0143821414391
2026-02-23,UU.L,GBp,22.9481963194362
2026-02-23,WEIR.L,GBp,29.2115070558185
2026-02-24,ABBN.S,CHF,36.6581080833265
2026-02-24,ABNd.AS,EUR,11.4321608040201
2026-02-24,ABVX.PA,EUR,
2026-02-24,AD.AS,EUR,18.216758712794
2026-02-24,ADML.L,GBp,10.513217894078
2026-02-24,ADP.PA,EUR,31.9471448210157
2026-02-24,ALEP.WA,PLN,25.287726070484
2026-02-24,ALKb.CO,DKK,39.8378322289915
2026-02-24,ANA.MC,EUR,13.2588585994431
2026-02-24,BC8G.DE,EUR,18.8842709126032
2026-02-24,BEIG.DE,EUR,27.794809946336
2026-02-24,BNRGn.DE,EUR,18.3997538401967
2026-02-24,BZU.MI,EUR,9.77607001985202
2026-02-24,CABK.MC,EUR,12.7942006025036
2026-02-24,CARLb.CO,DKK,22.0482739751623
2026-02-24,CAST.ST,SEK,61.2166479805875
2026-02-24,CRDA.L,GBp,32.1010603743791
2026-02-24,DBKGn.DE,EUR,12.0160586211433
2026-02-24,DCC.L,GBp,47.7308294209703
2026-02-24,DKSH.S,CHF,19.8222413245619
2026-02-24,DLG.MI,EUR,17.8549103318624
2026-02-24,ERICb.ST,SEK,13.5336226360884
2026-02-24,FRAG.DE,EUR,16.7760729778911
2026-02-24,GRLS.MC,EUR,20.0263721773529
2026-02-24,HPOLb.ST,SEK,13.6764348734021
2026-02-24,IBE.MC,EUR,24.4050879435214
2026-02-24,ITX.MC,EUR,29.6939265237877
2026-02-24,LDOF.MI,EUR,32.2666855743481
2026-02-24,LEGD.PA,EUR,33.0314901633378
2026-02-24,LONN.S,CHF,40.4773827407778
2026-02-24,MICCT.AS,EUR,14.5444965488171
2026-02-24,MKS.L,GBp,431.764705882353
2026-02-24,MOBN.S,CHF,14.9768143747085
2026-02-24,MRL.MC,EUR,12.2274922762282
2026-02-24,NESTE.HE,EUR,
2026-02-24,NKT.CO,DKK,25.1819756175712
2026-02-24,PGHN.S,CHF,18.6233040310083
2026-02-24,SABE.MC,EUR,13.5688276901184
2026-02-24,SAVE.ST,SEK,24.8722846137823
2026-02-24,SFSN.S,CHF,20.3234960365889
2026-02-24,SIKA.S,CHF,24.3271587662348
2026-02-24,SKAb.ST,SEK,18.3273023255191
2026-02-24,SOPR.PA,EUR,8.36859712202248
2026-02-24,SPX.L,GBp,36.0034366916842
2026-02-24,SUN.S,CHF,22.0627140133175
2026-02-24,TE.PA,EUR,15.9725508755324
2026-02-24,TECN.S,CHF,26.7862001689002
2026-02-24,TSCO.L,GBp,22.1114395376539
2026-02-24,UU.L,GBp,23.2716501251256
2026-02-24,WEIR.L,GBp,29.1445081864243
2026-02-25,ABBN.S,CHF,37.1253855174907
2026-02-25,ABNd.AS,EUR,11.573999027395
2026-02-25,ABVX.PA,EUR,
2026-02-25,AD.AS,EUR,18.1153830896645
2026-02-25,ADML.L,GBp,10.7590975471642
2026-02-25,ADP.PA,EUR,30.7044681991286
2026-02-25,ALEP.WA,PLN,25.1849667595968
2026-02-25,ALKb.CO,DKK,38.8372541171936
2026-02-25,ANA.MC,EUR,14.358309855468
2026-02-25,BC8G.DE,EUR,18.9662237311948
2026-02-25,BEIG.DE,EUR,26.768656981134
2026-02-25,BNRGn.DE,EUR,17.9779631659193
2026-02-25,BZU.MI,EUR,9.84404269483668
2026-02-25,CABK.MC,EUR,12.7401913129058
2026-02-25,CARLb.CO,DKK,21.6122911564444
2026-02-25,CAST.ST,SEK,61.2429664019033
2026-02-25,CRDA.L,GBp,31.1116441299633
2026-02-25,DBKGn.DE,EUR,12.1994490314196
2026-02-25,DCC.L,GBp,47.4086348154285
2026-02-25,DKSH.S,CHF,19.6618672038131
2026-02-25,DLG.MI,EUR,17.9475187879405
2026-02-25,ERICb.ST,SEK,13.6542407428991
2026-02-25,FRAG.DE,EUR,16.4602880747779
2026-02-25,GRLS.MC,EUR,20.0721572074794
2026-02-25,HPOLb.ST,SEK,13.6409807324471
2026-02-25,IBE.MC,EUR,24.7702513541477
2026-02-25,ITX.MC,EUR,29.3430076840905
2026-02-25,LDOF.MI,EUR,31.0449584667325
2026-02-25,LEGD.PA,EUR,33.1385267484426
2026-02-25,LONN.S,CHF,40.6937566844093
2026-02-25,MICCT.AS,EUR,14.363243585015
2026-02-25,MKS.L,GBp,435.294117647059
2026-02-25,MOBN.S,CHF,14.9388983889498
2026-02-25,MRL.MC,EUR,12.3406292154388
2026-02-25,NESTE.HE,EUR,
2026-02-25,NKT.CO,DKK,26.4148350225966
2026-02-25,PGHN.S,CHF,18.6101982575874
2026-02-25,SABE.MC,EUR,13.7529820449504
2026-02-25,SAVE.ST,SEK,25.0664614276585
2026-02-25,SFSN.S,CHF,20.0929215272597
2026-02-25,SIKA.S,CHF,24.6808405940624
2026-02-25,SKAb.ST,SEK,18.3808517844688
2026-02-25,SOPR.PA,EUR,8.65838806966009
2026-02-25,SPX.L,GBp,35.6397656139904
2026-02-25,SUN.S,CHF,22.2374187622917
2026-02-25,TE.PA,EUR,16.4458116422149
2026-02-25,TECN.S,CHF,26.927286249549
2026-02-25,TSCO.L,GBp,21.7143865531389
2026-02-25,UU.L,GBp,23.3823053744403
2026-02-25,WEIR.L,GBp,29.6972488589255
2026-02-26,ABBN.S,CHF,36.8665945409939
2026-02-26,ABNd.AS,EUR,11.71583725077
2026-02-26,ABVX.PA,EUR,
2026-02-26,AD.AS,EUR,16.3764751016037
2026-02-26,ADML.L,GBp,10.9304682144667
2026-02-26,ADP.PA,EUR,30.8080245842858
2026-02-26,ALEP.WA,PLN,24.9303023804418
2026-02-26,ALKb.CO,DKK,38.9113710143639
2026-02-26,ANA.MC,EUR,14.3844872663257
2026-02-26,BC8G.DE,EUR,19.6101387344143
2026-02-26,BEIG.DE,EUR,26.8193312016378
2026-02-26,BNRGn.DE,EUR,18.0885967854019
2026-02-26,BZU.MI,EUR,9.64412306252886
2026-02-26,CABK.MC,EUR,12.776197505971
2026-02-26,CARLb.CO,DKK,21.883668217075
2026-02-26,CAST.ST,SEK,62.1114743053253
2026-02-26,CRDA.L,GBp,31.361496716937
2026-02-26,DBKGn.DE,EUR,12.3748659455968
2026-02-26,DCC.L,GBp,47.8228850225536
2026-02-26,DKSH.S,CHF,20.0146902694606
2026-02-26,DLG.MI,EUR,18.1790399281358
2026-02-26,ERICb.ST,SEK,13.7694378112015
2026-02-26,FRAG.DE,EUR,16.4898929094447
2026-02-26,GRLS.MC,EUR,20.2736113400363
2026-02-26,HPOLb.ST,SEK,13.7296160848347
2026-02-26,IBE.MC,EUR,21.5584443512575
2026-02-26,ITX.MC,EUR,29.6423208120675
2026-02-26,LDOF.MI,EUR,30.7504349675752
2026-02-26,LEGD.PA,EUR,32.9565645537645
2026-02-26,LONN.S,CHF,41.1110492899844
2026-02-26,MICCT.AS,EUR,14.2051741398388
2026-02-26,MKS.L,GBp,427.486631016043
2026-02-26,MOBN.S,CHF,15.1284783177435
2026-02-26,MRL.MC,EUR,12.436360471694
2026-02-26,NESTE.HE,EUR,
2026-02-26,NKT.CO,DKK,22.359038035319
2026-02-26,PGHN.S,CHF,19.1169548298598
2026-02-26,SABE.MC,EUR,13.7278700874733
2026-02-26,SAVE.ST,SEK,25.295943116785
2026-02-26,SFSN.S,CHF,20.0929215272597
2026-02-26,SIKA.S,CHF,24.2118277354214
2026-02-26,SKAb.ST,SEK,18.467869655262
2026-02-26,SOPR.PA,EUR,9.16728924599929
2026-02-26,SPX.L,GBp,35.8897894799049
2026-02-26,SUN.S,CHF,21.9878405494714
2026-02-26,TE.PA,EUR,17.1101969492883
2026-02-26,TECN.S,CHF,27.1288377933331
2026-02-26,TSCO.L,GBp,21.396744165527
2026-02-26,UU.L,GBp,23.5184964505201
2026-02-26,WEIR.L,GBp,29.6135002721829
2026-02-27,ABBN.S,CHF,37.5186596561959
2026-02-27,ABNd.AS,EUR,11.4929486140379
2026-02-27,ABVX.PA,EUR,
2026-02-27,AD.AS,EUR,16.6921758173252
2026-02-27,ADML.L,GBp,11.0422316931422
2026-02-27,ADP.PA,EUR,30.6526900065499
2026-02-27,ALEP.WA,PLN,24.8007362928015
2026-02-27,ALKb.CO,DKK,40.8384103407895
2026-02-27,ANA.MC,EUR,16.7437594217568
2026-02-27,BC8G.DE,EUR,20.0199028273722
2026-02-27,BEIG.DE,EUR,27.275399186172
2026-02-27,BNRGn.DE,EUR,18.0816821841842
2026-02-27,BZU.MI,EUR,9.79206359043664
2026-02-27,CABK.MC,EUR,12.6261717015327
2026-02-27,CARLb.CO,DKK,21.8703218042571
2026-02-27,CAST.ST,SEK,63.2431664219054
2026-02-27,CRDA.L,GBp,30.9217561638634
2026-02-27,DBKGn.DE,EUR,12.0778532159103
2026-02-27,DCC.L,GBp,47.7308294209703
2026-02-27,DKSH.S,CHF,19.9826154453108
2026-02-27,DLG.MI,EUR,18.0493880896265
2026-02-27,ERICb.ST,SEK,14.1692394011921
2026-02-27,FRAG.DE,EUR,16.430683240111
2026-02-27,GRLS.MC,EUR,19.467794809809
2026-02-27,HPOLb.ST,SEK,13.7562066905509
2026-02-27,IBE.MC,EUR,21.5584443512575
2026-02-27,ITX.MC,EUR,29.3223653994024
2026-02-27,LDOF.MI,EUR,30.9795088002531
2026-02-27,LEGD.PA,EUR,32.9351572367435
2026-02-27,LONN.S,CHF,41.4356102054316
2026-02-27,MICCT.AS,EUR,14.1588071025871
2026-02-27,MKS.L,GBp,424.064171122995
2026-02-27,MOBN.S,CHF,15.1853522963817
2026-02-27,MRL.MC,EUR,13.0629650580915
2026-02-27,NESTE.HE,EUR,
2026-02-27,NKT.CO,DKK,22.5794000562327
2026-02-27,PGHN.S,CHF,18.728150218375
2026-02-27,SABE.MC,EUR,13.4265265977483
2026-02-27,SAVE.ST,SEK,25.2429858039097
2026-02-27,SFSN.S,CHF,20.1258607428781
2026-02-27,SIKA.S,CHF,24.5270658863113
2026-02-27,SKAb.ST,SEK,18.6084369850048
2026-02-27,SOPR.PA,EUR,9.27331032440329
2026-02-27,SPX.L,GBp,35.9352483646167
2026-02-27,SUN.S,CHF,19.8600682952702
2026-02-27,TE.PA,EUR,16.664239688376
2026-02-27,TECN.S,CHF,27.4513202633875
2026-02-27,TSCO.L,GBp,21.2026293730975
2026-02-27,UU.L,GBp,23.7142711223847
2026-02-27,WEIR.L,GBp,29.4962522507433
2026-03-02,ABBN.S,CHF,36.418980315405
2026-03-02,ABNd.AS,EUR,11.3632679526666
2026-03-02,ABVX.PA,EUR,
2026-03-02,AD.AS,EUR,16.5123462957117
2026-03-02,ADML.L,GBp,11.0720352874557
2026-03-02,ADP.PA,EUR,29.6689043475559
2026-03-02,ALEP.WA,PLN,24.228858388734
2026-03-02,ALKb.CO,DKK,40.7642934436193
2026-03-02,ANA.MC,EUR,16.7166220483018
2026-03-02,BC8G.DE,EUR,19.3525727331265
2026-03-02,BEIG.DE,EUR,26.5406229888669
2026-03-02,BNRGn.DE,EUR,17.6322331050362
2026-03-02,BZU.MI,EUR,9.49618253462108
2026-03-02,CABK.MC,EUR,12.3501242213661
2026-03-02,CARLb.CO,DKK,21.6211887649897
2026-03-02,CAST.ST,SEK,61.7956532495355
2026-03-02,CRDA.L,GBp,29.8323988846581
2026-03-02,DBKGn.DE,EUR,11.6612380447393
2026-03-02,DCC.L,GBp,47.5467182178036
2026-03-02,DKSH.S,CHF,19.7901665004122
2026-03-02,DLG.MI,EUR,17.6974759565296
2026-03-02,ERICb.ST,SEK,14.1489105067858
2026-03-02,FRAG.DE,EUR,15.7991134338845
2026-03-02,GRLS.MC,EUR,17.8859716203586
2026-03-02,HPOLb.ST,SEK,13.2687122524193
2026-03-02,IBE.MC,EUR,21.2950119888606
2026-03-02,ITX.MC,EUR,27.9186900406137
2026-03-02,LDOF.MI,EUR,31.7539965202594
2026-03-02,LEGD.PA,EUR,32.2608267505834
2026-03-02,LONN.S,CHF,40.9719517547927
2026-03-02,MICCT.AS,EUR,13.8468833974393
2026-03-02,MKS.L,GBp,408.556149732621
2026-03-02,MOBN.S,CHF,15.1474363106229
2026-03-02,MRL.MC,EUR,10.5061945892741
2026-03-02,NESTE.HE,EUR,
2026-03-02,NKT.CO,DKK,22.1314776111074
2026-03-02,PGHN.S,CHF,18.3830315182929
2026-03-02,SABE.MC,EUR,13.0875151718076
2026-03-02,SAVE.ST,SEK,24.9958516771581
2026-03-02,SFSN.S,CHF,19.7305901554566
2026-03-02,SIKA.S,CHF,24.2041390000338
2026-03-02,SKAb.ST,SEK,18.4009328315749
2026-03-02,SOPR.PA,EUR,8.79268143563849
2026-03-02,SPX.L,GBp,35.3670123057201
2026-03-02,SUN.S,CHF,19.5563260742837
2026-03-02,TE.PA,EUR,16.0726637300229
2026-03-02,TECN.S,CHF,26.8063553232786
2026-03-02,TSCO.L,GBp,21.0305730798076
2026-03-02,UU.L,GBp,23.6802233533648
2026-03-02,WEIR.L,GBp,29.3790042293036
2026-03-03,ABBN.S,CHF,34.5301993724383
2026-03-03,ABNd.AS,EUR,11.0269087372346
2026-03-03,ABVX.PA,EUR,
2026-03-03,AD.AS,EUR,16.2286152727215
2026-03-03,ADML.L,GBp,10.7367448514291
2026-03-03,ADP.PA,EUR,28.6851186885619
2026-03-03,ALEP.WA,PLN,23.2191364643649
2026-03-03,ALKb.CO,DKK,39.8378322289915
2026-03-03,ANA.MC,EUR,14.7491624728117
2026-03-03,BC8G.DE,EUR,19.2237897324826
2026-03-03,BEIG.DE,EUR,21.1970264367408
2026-03-03,BNRGn.DE,EUR,17.0030043942291
2026-03-03,BZU.MI,EUR,9.13632719646702
2026-03-03,CABK.MC,EUR,11.982861052101
2026-03-03,CARLb.CO,DKK,21.1540643163634
2026-03-03,CAST.ST,SEK,59.9007269147967
2026-03-03,CRDA.L,GBp,28.703065191537
2026-03-03,DBKGn.DE,EUR,11.1589077905044
2026-03-03,DCC.L,GBp,44.5549111663445
2026-03-03,DKSH.S,CHF,18.9882958966678
2026-03-03,DLG.MI,EUR,16.6695220940624
2026-03-03,ERICb.ST,SEK,13.9523978608582
2026-03-03,FRAG.DE,EUR,15.2464898534363
2026-03-03,GRLS.MC,EUR,16.9462146316594
2026-03-03,HPOLb.ST,SEK,12.8609896314365
2026-03-03,IBE.MC,EUR,20.4993387310087
2026-03-03,ITX.MC,EUR,26.6801529593295
2026-03-03,LDOF.MI,EUR,31.6012806318074
2026-03-03,LEGD.PA,EUR,30.3127609016762
2026-03-03,LONN.S,CHF,40.0446348535148
2026-03-03,MICCT.AS,EUR,13.6319089519996
2026-03-03,MKS.L,GBp,398.074866310161
2026-03-03,MOBN.S,CHF,14.9957723675879
2026-03-03,MRL.MC,EUR,10.0782436895074
2026-03-03,NESTE.HE,EUR,
2026-03-03,NKT.CO,DKK,21.1881567158753
2026-03-03,PGHN.S,CHF,17.9112236751428
2026-03-03,SABE.MC,EUR,12.6229439584816
2026-03-03,SAVE.ST,SEK,25.0841138652836
2026-03-03,SFSN.S,CHF,18.9729881962321
2026-03-03,SIKA.S,CHF,23.3045569596895
2026-03-03,SKAb.ST,SEK,17.8118887831287
2026-03-03,SOPR.PA,EUR,8.99058744865929
2026-03-03,SPX.L,GBp,34.0487046490802
2026-03-03,SUN.S,CHF,18.8086529149323
2026-03-03,TE.PA,EUR,15.8178310095016
2026-03-03,TECN.S,CHF,26.0203043025208
2026-03-03,TSCO.L,GBp,20.8276348877222
2026-03-03,UU.L,GBp,22.8971246659063
2026-03-03,WEIR.L,GBp,28.4912692098321
2026-03-04,ABBN.S,CHF,35.0372862717288
2026-03-04,ABNd.AS,EUR,11.3267952666559
2026-03-04,ABVX.PA,EUR,
2026-03-04,AD.AS,EUR,16.5523084116258
2026-03-04,ADML.L,GBp,10.654784967067
2026-03-04,ADP.PA,EUR,28.9440096514551
2026-03-04,ALEP.WA,PLN,23.4514618628923
2026-03-04,ALKb.CO,DKK,41.3201701723959
2026-03-04,ANA.MC,EUR,15.0069675206346
2026-03-04,BC8G.DE,EUR,19.563308552362
2026-03-04,BEIG.DE,EUR,19.7426754956893
2026-03-04,BNRGn.DE,EUR,16.2665993645481
2026-03-04,BZU.MI,EUR,9.32825004348252
2026-03-04,CABK.MC,EUR,12.158091191685
2026-03-04,CARLb.CO,DKK,20.7937111702802
2026-03-04,CAST.ST,SEK,61.0587374526926
2026-03-04,CRDA.L,GBp,28.4532126045633
2026-03-04,DBKGn.DE,EUR,11.4060861695723
2026-03-04,DCC.L,GBp,44.3339777225444
2026-03-04,DKSH.S,CHF,19.1807448415664
2026-03-04,DLG.MI,EUR,16.8732606974343
2026-03-04,ERICb.ST,SEK,14.2234497862756
2026-03-04,FRAG.DE,EUR,15.4142505832152
2026-03-04,GRLS.MC,EUR,17.3506670065426
2026-03-04,HPOLb.ST,SEK,13.1357592238379
2026-03-04,IBE.MC,EUR,20.8219089706784
2026-03-04,ITX.MC,EUR,27.4852020621642
2026-03-04,LDOF.MI,EUR,32.9429987946353
2026-03-04,LEGD.PA,EUR,30.3127609016762
2026-03-04,LONN.S,CHF,40.6164802759695
2026-03-04,MICCT.AS,EUR,13.9311871015333
2026-03-04,MKS.L,GBp,404.812834224599
2026-03-04,MOBN.S,CHF,15.2043102892611
2026-03-04,MRL.MC,EUR,10.3920743493363
2026-03-04,NESTE.HE,EUR,126.686909581646
2026-03-04,NKT.CO,DKK,22.2377393444663
2026-03-04,PGHN.S,CHF,18.195182099261
2026-03-04,SABE.MC,EUR,12.7903570083288
2026-03-04,SAVE.ST,SEK,25.3665528672854
2026-03-04,SFSN.S,CHF,19.0059274118505
2026-03-04,SIKA.S,CHF,23.3276231658522
2026-03-04,SKAb.ST,SEK,18.079636077877
2026-03-04,SOPR.PA,EUR,9.25917418061609
2026-03-04,SPX.L,GBp,34.2987285149946
2026-03-04,SUN.S,CHF,18.9955712047702
2026-03-04,TE.PA,EUR,15.6449088062907
2026-03-04,TECN.S,CHF,26.3226316181969
2026-03-04,TSCO.L,GBp,21.0085145806679
2026-03-04,UU.L,GBp,23.1695068180658
2026-03-04,WEIR.L,GBp,25.45957036975
2026-03-05,ABBN.S,CHF,34.2510617767418
2026-03-05,ABNd.AS,EUR,11.1160641919274
2026-03-05,ABVX.PA,EUR,
2026-03-05,AD.AS,EUR,16.292554658184
2026-03-05,ADML.L,GBp,11.4669329121092
2026-03-05,ADP.PA,EUR,28.2191149553542
2026-03-05,ALEP.WA,PLN,23.6793194652942
2026-03-05,ALKb.CO,DKK,41.690754658247
2026-03-05,ANA.MC,EUR,14.6541816657191
2026-03-05,BC8G.DE,EUR,19.4462330972312
2026-03-05,BEIG.DE,EUR,19.4644103608957
2026-03-05,BNRGn.DE,EUR,15.9969299170594
2026-03-05,BZU.MI,EUR,9.01637541708233
2026-03-05,CABK.MC,EUR,12.0560736446669
2026-03-05,CARLb.CO,DKK,20.348830743017
2026-03-05,CAST.ST,SEK,60.8481900821661
2026-03-05,CRDA.L,GBp,28.3732597767318
2026-03-05,DBKGn.DE,EUR,11.1290071801332
2026-03-05,DCC.L,GBp,44.4076222038111
2026-03-05,DKSH.S,CHF,19.1807448415664
2026-03-05,DLG.MI,EUR,16.938086616689
2026-03-05,ERICb.ST,SEK,14.0540423328897
2026-03-05,FRAG.DE,EUR,15.1083339583243
2026-03-05,GRLS.MC,EUR,17.6905429518226
2026-03-05,HPOLb.ST,SEK,13.1091686181217
2026-03-05,IBE.MC,EUR,20.7520187520833
2026-03-05,ITX.MC,EUR,27.3613483540358
2026-03-05,LDOF.MI,EUR,30.9249674115202
2026-03-05,LEGD.PA,EUR,29.392246269775
2026-03-05,LONN.S,CHF,39.7664397831315
2026-03-05,MICCT.AS,EUR,13.7752252489594
2026-03-05,MKS.L,GBp,404.385026737968
2026-03-05,MOBN.S,CHF,15.1284783177435
2026-03-05,MRL.MC,EUR,10.3421467443635
2026-03-05,NESTE.HE,EUR,138.439046333783
2026-03-05,NKT.CO,DKK,22.6952952964066
2026-03-05,PGHN.S,CHF,18.1864449169804
2026-03-05,SABE.MC,EUR,12.5936466747583
2026-03-05,SAVE.ST,SEK,25.4195101801608
