Date,RIC,Earnings Per Share - Mean,Earnings Per Share - Standard Deviation,Earnings Per Share - Predicted Surprise PCT,Earnings Per Share - SmartEstimate®
2018-04-05,ENEI.MI,0.40437,0.01097,1.137,0.40897
2018-04-05,FORTUM.HE,0.88691,0.07612,1.282,0.89828
2018-04-05,GBLB.BR,3.4,0.71555,17.647,4.0
2018-04-05,LEGn.DE,,,-6.674,4.91956
2018-04-05,MONC.MI,1.09847,0.06085,0.473,1.10367
2018-04-05,SDR.L,0.3811727,0.0086461,0.042,0.3813315
2018-04-05,SSE.L,,,1.33,1.1849853
2018-04-05,UBSG.S,1.51929,0.1193,1.237,1.53808
2018-04-06,AAK.ST,5.09723,0.0823,0.083,5.10146
2018-04-06,AIR.PA,4.44628,0.32014,1.255,4.50209
2018-04-06,BMPS.MI,1.54194,0.93746,14.154,1.83678
2018-04-06,EMSN.S,21.99025,0.3735,0.013,21.99315
2018-04-06,HIAB.HE,2.97842,0.27536,-3.571,2.87206
2018-04-06,LIGHT.AS,2.76673,0.30832,3.499,2.86353
2018-04-06,MONC.MI,1.09553,0.05898,0.368,1.09956
2018-04-06,RR.L,,,-45.629,0.0444485
2018-04-06,SAF.PA,4.35595,0.28448,-0.771,4.32237
2018-04-06,SAMPO.HE,0.62439,0.04548,-0.225,0.62298
2018-04-06,SASY.PA,5.43291,0.11046,-0.184,5.4229
2018-04-06,SHLG.DE,1.53467,0.05307,0.112,1.53638
2018-04-06,SSE.L,1.1665606,0.0224626,1.431,1.1861698
2018-04-06,TKAG.DE,1.52165,0.21843,1.869,1.5501
2018-04-06,UBSG.S,1.51362,0.11829,1.27,1.53285
2018-04-06,BMPS.MI,1.54194,0.93746,,
2018-04-07,BYG.L,,,0.825,0.389611
2018-04-08,ASRNL.AS,3.74793,0.51089,2.348,3.83592
2018-04-08,GL9.I,1.03299,0.02582,-0.463,1.0282
2018-04-08,UBSG.S,1.51851,0.11953,1.642,1.54345
2018-04-09,FORTUM.HE,0.88827,0.0759,1.412,0.90081
2018-04-09,HIAB.HE,2.9805,0.27791,-5.536,2.81551
2018-04-09,LIGHT.AS,2.78036,0.29807,2.586,2.85225
2018-04-09,MBGn.DE,9.43044,0.51945,1.527,9.57447
2018-04-09,PKO.WA,2.792,0.09406,1.187,2.82514
2018-04-09,RR.L,,,-45.656,0.0444265
2018-04-09,SAMPO.HE,0.62749,0.04417,-0.463,0.62459
2018-04-09,SASY.PA,5.43987,0.115,-0.202,5.4289
2018-04-09,SDR.L,0.3796123,0.0076492,-0.218,0.3787853
2018-04-09,SSE.L,1.1684494,0.0240461,1.658,1.1909789
2018-04-09,TKAG.DE,1.52335,0.22078,2.471,1.56099
2018-04-09,VIE.PA,1.15829,0.08285,-1.489,1.14104
2018-04-10,ADSGn.DE,8.11397,0.21688,0.135,8.12491
2018-04-10,AIR.PA,4.44868,0.31964,1.203,4.50221
2018-04-10,ELI.BR,3.43056,0.08913,-1.616,3.37513
2018-04-10,FORTUM.HE,0.90118,0.08508,0.92,0.90948
2018-04-10,HIAB.HE,2.97383,0.28769,-4.487,2.8404
2018-04-10,HNRGn.DE,8.93927,0.86821,-2.194,8.74318
2018-04-10,LGEN.L,0.2593361,0.0287919,7.684,0.2792638
2018-04-10,LIGHT.AS,2.74673,0.26056,2.38,2.8121
2018-04-10,PKO.WA,2.79329,0.09663,1.141,2.82518
2018-04-10,RR.L,0.0814378,0.0487577,-46.521,0.0435522
2018-04-10,SASY.PA,5.43335,0.1128,-0.168,5.42423
2018-04-10,SDR.L,0.3792363,0.0080005,-1.139,0.3749167
2018-04-10,SUBC.OL,0.63609,0.10301,2.484,0.65189
2018-04-10,TUI1n.DE,3.70941,0.52319,3.672,3.84565
2018-04-10,VIE.PA,1.15572,0.08486,-1.561,1.13768
2018-04-10,PKO.WA,2.79329,0.09663,,
2018-04-10,TUI1n.DE,3.70941,0.52319,,
2018-04-11,EXPN.L,0.9536,0.03539,,
2018-04-11,HEIG.DE,6.87328,0.44034,,
2018-04-11,SSE.L,1.1700171,0.0253881,,
2018-04-11,ADSGn.DE,8.11861,0.2195,0.142,8.13016
2018-04-11,BMPS.MI,,,10.117,1.75281
2018-04-11,EXPN.L,0.9536,0.03539,0.41,0.95751
2018-04-11,HEIG.DE,6.87328,0.44034,-3.129,6.65821
2018-04-11,HNRGn.DE,8.93581,0.87057,-2.361,8.72484
2018-04-11,LEGn.DE,,,-7.006,4.90208
2018-04-11,MONC.MI,1.09658,0.06046,0.464,1.10166
2018-04-11,PKO.WA,,,1.172,2.82603
2018-04-11,SDR.L,0.3786063,0.0084744,-1.16,0.374213
2018-04-11,SSE.L,1.1700171,0.0253881,1.637,1.1927583
2018-04-11,UMI.BR,1.38053,0.08898,0.291,1.38454
2018-04-12,AIR.PA,4.44454,0.31346,1.081,4.49259
2018-04-12,BIRG.I,0.62859,0.05825,1.169,0.63593
2018-04-12,EDP.LS,0.21483,0.0148,-0.139,0.21453
2018-04-12,EMSN.S,22.1935,0.38191,-0.46,22.09134
2018-04-12,ENEI.MI,0.40419,0.01098,1.04,0.40839
2018-04-12,FORTUM.HE,0.903,0.08694,1.202,0.91386
2018-04-12,HNRGn.DE,8.82235,0.59382,-2.067,8.64003
2018-04-12,NSISb.CO,1.46834,0.0654,-0.833,1.45611
2018-04-12,RACE.MI,3.05223,0.09555,1.322,3.09258
2018-04-12,SAF.PA,4.35495,0.28768,-0.292,4.34223
2018-04-12,SASY.PA,5.43161,0.1133,-0.202,5.42061
2018-04-12,SUBC.OL,0.63942,0.10144,1.72,0.65042
2018-04-12,URW.PA,,,-0.108,12.72526
2018-04-13,CPG.L,1.08691,0.01293,-0.074,1.08611
2018-04-13,EDP.LS,0.21436,0.01524,-0.908,0.21242
2018-04-13,HEIG.DE,,,-3.15,6.6568
2018-04-13,HNRGn.DE,8.80346,0.60286,-2.229,8.60721
2018-04-13,LEGn.DE,5.287,1.24489,-7.137,4.90968
2018-04-13,MONC.MI,1.10794,0.05302,-0.574,1.10158
2018-04-13,NSISb.CO,1.46821,0.06366,-0.802,1.45644
2018-04-13,SASY.PA,5.42683,0.11802,-0.203,5.41583
2018-04-13,SFZN.S,1.5666,0.07185,-1.272,1.54668
2018-04-13,SHLG.DE,1.5485,0.05183,0.139,1.55066
2018-04-13,TKAG.DE,1.52735,0.22446,3.112,1.57488
2018-04-13,TUI1n.DE,,,4.792,3.88727
2018-04-14,SAF.PA,4.29593,0.3043,1.099,4.34313
2018-04-14,TUI1n.DE,,,5.136,3.89998
2018-04-15,TEPRF.PA1,6.44075,0.37803,-0.991,6.3769
2018-04-16,AAK.ST,5.10334,0.07584,-0.007,5.10299
2018-04-16,AIR.PA,4.44646,0.31352,1.082,4.49458
2018-04-16,ASRNL.AS,3.75263,0.495,2.26,3.83743
2018-04-16,EDP.LS,0.21306,0.01351,-1.217,0.21047
2018-04-16,FORTUM.HE,0.90618,0.08245,0.026,0.90642
2018-04-16,HNRGn.DE,8.77462,0.60877,-2.053,8.59449
2018-04-16,LEGn.DE,5.28513,1.24513,-7.14,4.90774
2018-04-16,LGEN.L,0.2610083,0.0287732,7.098,0.2795352
2018-04-16,LIGHT.AS,2.76218,0.227,1.471,2.80281
2018-04-16,MONC.MI,1.10794,0.05498,-0.484,1.10258
2018-04-16,PKO.WA,2.79329,0.09663,1.201,2.82685
2018-04-16,PRU.L,2.1585,0.07921,-0.638,2.14473
2018-04-16,RACE.MI,3.05839,0.09124,1.283,3.09761
2018-04-16,SDR.L,0.378267,0.0094015,-1.45,0.3727825
2018-04-16,SUBC.OL,0.64418,0.1008,0.977,0.65047
2018-04-16,TKAG.DE,1.52485,0.22436,2.974,1.5702
2018-04-17,LEGn.DE,5.5895,1.73217,,
2018-04-17,AAK.ST,5.09223,0.05576,0.112,5.09791
2018-04-17,AIR.PA,4.44608,0.31348,1.081,4.49415
2018-04-17,ASRNL.AS,3.73388,0.5148,1.69,3.79699
2018-04-17,BIRG.I,0.62794,0.05827,1.008,0.63427
2018-04-17,BMPS.MI,1.25022,0.82035,12.184,1.50401
2018-04-17,EDP.LS,0.21208,0.01373,-1.543,0.20881
2018-04-17,FORTUM.HE,0.908,0.08533,3.87,0.94314
2018-04-17,HIAB.HE,2.97133,0.28836,-4.313,2.84319
2018-04-17,LEGn.DE,5.5895,1.73217,-3.891,5.37201
2018-04-17,LGEN.L,0.2616433,0.0290556,7.101,0.2802236
2018-04-17,NSISb.CO,1.46843,0.06362,-0.824,1.45633
2018-04-17,SASY.PA,5.42539,0.11795,-0.192,5.41498
2018-04-17,SHLG.DE,1.5048,0.09894,-0.07,1.50374
2018-04-17,TKAG.DE,1.5207,0.22481,2.975,1.56595
2018-04-17,URW.PA,12.77471,0.28291,-0.35,12.72995
2018-04-18,ADSGn.DE,8.12147,0.2214,-0.019,8.11995
2018-04-18,AIR.PA,4.47339,0.272,0.373,4.49421
2018-04-18,EDP.LS,0.21224,0.01338,-0.858,0.21041
2018-04-18,ENEI.MI,0.40404,0.0109,1.05,0.40828
2018-04-18,HIAB.HE,2.96425,0.29157,-4.583,2.82839
2018-04-18,LEGn.DE,,,-0.3,5.57274
2018-04-18,LGEN.L,0.2642884,0.0290635,6.208,0.2806961
2018-04-18,LIGHT.AS,2.75673,0.2277,1.362,2.79426
2018-04-18,MONC.MI,1.10735,0.0549,1.017,1.11861
2018-04-18,PRU.L,2.16992,0.07931,-0.783,2.15293
2018-04-18,SAF.PA,4.285,0.31051,0.922,4.32452
2018-04-18,SAMPO.HE,0.63099,0.04447,-0.777,0.62609
2018-04-18,SASY.PA,5.43409,0.11191,-0.281,5.4188
2018-04-18,TKAG.DE,1.5212,0.22382,2.858,1.56467
2018-04-18,EDP.LS,0.21224,0.01338,,
2018-04-18,LGEN.L,0.2642884,0.0290635,,
2018-04-18,PRU.L,2.16992,0.07931,,
2018-04-19,ADSGn.DE,8.11966,0.21943,0.046,8.1234
2018-04-19,AIR.PA,4.46146,0.29319,0.335,4.48006
2018-04-19,CPG.L,1.08466,0.01323,-0.158,1.08294
2018-04-19,ENEI.MI,0.40479,0.01139,1.201,0.40965
2018-04-19,EXPN.L,,,-0.125,0.95241
2018-04-19,LEGn.DE,5.587,1.73345,-4.938,5.31111
2018-04-19,LGEN.L,,,6.045,0.280265
2018-04-19,MBGn.DE,9.42193,0.52029,1.663,9.57862
2018-04-19,PKO.WA,2.79388,0.09706,1.255,2.82895
2018-04-19,RACE.MI,3.05454,0.08874,1.23,3.0921
2018-04-19,RR.L,0.0810884,0.049045,-47.494,0.0425763
2018-04-19,UBSG.S,1.5,0.1131,2.483,1.53725
2018-04-19,UMI.BR,1.38582,0.09868,0.902,1.39833
2018-04-19,VIE.PA,1.14929,0.08881,-1.603,1.13088
2018-04-20,ADSGn.DE,8.13703,0.20986,0.068,8.14253
2018-04-20,BIRG.I,0.62782,0.05808,1.302,0.63599
2018-04-20,ELI.BR,3.43056,0.08913,-1.648,3.37405
2018-04-20,MBGn.DE,9.37267,0.47705,1.236,9.48851
2018-04-20,PRU.L,,,-0.785,2.1161
2018-04-20,SAF.PA,4.29233,0.31136,1.009,4.33566
2018-04-20,SAMPO.HE,0.62969,0.04667,-0.862,0.62426
2018-04-20,SASY.PA,5.43061,0.11444,-0.28,5.41538
2018-04-20,SDR.L,0.378267,0.0094015,-1.448,0.3727884
2018-04-20,SUBC.OL,0.64538,0.10115,1.231,0.65332
2018-04-20,TKAG.DE,1.5204,0.22269,2.929,1.56492
2018-04-20,ELI.BR,3.43056,0.08913,,
2018-04-22,LGEN.L,0.2712925,0.0258286,3.309,0.2802704
2018-04-23,AAK.ST,5.12807,0.09736,0.179,5.13726
2018-04-23,AIR.PA,4.46646,0.29167,0.276,4.48267
2018-04-23,BIRG.I,0.62559,0.05989,0.606,0.62938
2018-04-23,BMPS.MI,0.83348,1.37441,-1.243,0.80764
2018-04-23,EXPN.L,0.95427,0.03541,0.441,0.95848
2018-04-23,HEIG.DE,6.84728,0.45914,-3.47,6.60968
2018-04-23,LEGn.DE,5.62147,1.78499,-2.578,5.47653
2018-04-23,NSISb.CO,1.46852,0.06355,-0.937,1.45476
2018-04-23,SASY.PA,5.43196,0.11445,-0.29,5.41623
2018-04-23,SUBC.OL,0.64738,0.09873,0.329,0.6495
2018-04-23,TEPRF.PA1,6.42908,0.36308,-0.861,6.37374
2018-04-23,UBSG.S,1.48022,0.11728,0.695,1.49051
2018-04-23,HEIG.DE,6.84728,0.45914,,
2018-04-24,AAK.ST,5.12168,0.10349,0.194,5.13159
2018-04-24,ADSGn.DE,8.14308,0.19659,0.142,8.15463
2018-04-24,BIRG.I,0.62518,0.06,0.5,0.6283
2018-04-24,FORTUM.HE,0.92374,0.08186,2.94,0.9509
2018-04-24,HEIG.DE,,,-3.483,6.60882
2018-04-24,HIAB.HE,2.97175,0.28882,-4.902,2.82607
2018-04-24,HNRGn.DE,8.77577,0.60814,-2.104,8.59117
2018-04-24,ITPG.MI,1.3075,0.09337,-0.457,1.30153
2018-04-24,MBGn.DE,9.36304,0.48016,1.172,9.47277
2018-04-24,PRU.L,2.10611,0.07748,-0.851,2.08818
2018-04-24,SAF.PA,4.30156,0.30359,0.835,4.33747
2018-04-24,SAMPO.HE,0.62683,0.04647,-0.918,0.62108
2018-04-24,SASY.PA,5.43004,0.11568,-0.298,5.41384
2018-04-24,SUBC.OL,0.64298,0.0951,0.729,0.64766
2018-04-24,UBSG.S,1.45188,0.12448,-0.366,1.44656
2018-04-24,URW.PA,12.73739,0.26744,-0.057,12.73008
2018-04-24,UBSG.S,1.45188,0.12448,,
2018-04-25,BIRG.I,0.62341,0.05939,,
2018-04-25,PRU.L,2.11481,0.07312,,
2018-04-25,TEPRF.PA1,6.3945,0.33532,,
2018-04-25,ADSGn.DE,8.14361,0.19709,0.149,8.15574
2018-04-25,BIRG.I,0.62341,0.05939,0.8,0.6284
2018-04-25,GL9.I,1.03527,0.01754,-0.09,1.03434
2018-04-25,HEIG.DE,6.85208,0.45494,-3.433,6.61689
2018-04-25,HIAB.HE,2.95275,0.27356,-4.741,2.81276
2018-04-25,HNRGn.DE,8.77446,0.60878,-2.298,8.57281
2018-04-25,NSISb.CO,1.46513,0.06437,-0.927,1.45156
2018-04-25,PRU.L,2.11481,0.07312,-1.161,2.09026
2018-04-25,RACE.MI,3.05862,0.08983,1.28,3.09777
2018-04-25,SAF.PA,4.34656,0.3198,0.833,4.38275
2018-04-25,SHLG.DE,1.50286,0.06463,-0.037,1.5023
2018-04-25,TEPRF.PA1,6.3945,0.33532,-0.665,6.35201
2018-04-25,UBSG.S,,,-0.411,1.44592
2018-04-26,GL9.I,1.02703,0.02022,,
2018-04-26,HIAB.HE,2.94358,0.27063,,
2018-04-26,AAK.ST,5.16434,0.10363,0.143,5.17175
2018-04-26,ADSGn.DE,8.14387,0.19734,0.173,8.15792
2018-04-26,BIRG.I,,,0.328,0.62545
2018-04-26,FORTUM.HE,0.92809,0.08401,2.437,0.9507
2018-04-26,GL9.I,1.02703,0.02022,-0.15,1.02549
2018-04-26,HIAB.HE,2.94358,0.27063,-4.546,2.80977
2018-04-26,LIGHT.AS,2.724,0.2536,0.972,2.75047
2018-04-26,NSISb.CO,1.46011,0.05898,-0.428,1.45386
2018-04-26,PRU.L,,,-1.161,2.08335
2018-04-26,SAF.PA,4.35281,0.31447,2.567,4.46456
2018-04-26,SDR.L,0.3783792,0.0096757,-0.896,0.3749884
2018-04-26,SHLG.DE,1.51206,0.06214,0.203,1.51513
2018-04-26,SUBC.OL,0.64086,0.10233,-0.355,0.63858
2018-04-26,TEPRF.PA1,,,-0.669,6.35176
2018-04-26,TKAG.DE,1.5204,0.22269,3.092,1.56741
2018-04-26,UBSG.S,1.4353,0.11913,-0.005,1.43523
